,ACC,Algorithm,F1score,F2score,MCC,model_index,parameters,FNR,FNR_Leak,FNR_Clog,MCC_multiclass,FPR,FPR_Leak,FPR_Clog,balanced_ACC
51,0.435214248,svm_poly,0.046432874,0.029707301,0.093031818,52,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 5}",0.976044421,0.975578947,0.97627907,0.106039361,0,0,0,0.51197779
14,0.436720155,svm_rbf,0.051894764,0.033603134,0.088816053,15,"{'kernel': 'rbf', 'C': 1, 'gamma': 3}",0.972786885,0.961263158,0.978117386,0.105184914,0.000888889,0,0.000615385,0.513162113
64,0.46368189,svm_poly,0.237411367,0.171721271,0.070785416,65,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 2}",0.854976203,0.887473684,0.839689922,0.134071197,0.098666667,0,0.068740385,0.523178565
28,0.46368189,svm_poly,0.237411367,0.171721271,0.070785416,29,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 2}",0.854976203,0.887473684,0.839689922,0.134071197,0.098666667,0,0.068740385,0.523178565
31,0.429596191,svm_rbf,0.027688987,0.017678726,0.060758467,32,"{'kernel': 'rbf', 'C': 100, 'gamma': 4}",0.98575357,0.977473684,0.989545958,0.072013471,0,0,0,0.507123215
23,0.429596191,svm_rbf,0.027688987,0.017678726,0.060758467,24,"{'kernel': 'rbf', 'C': 10, 'gamma': 4}",0.98575357,0.977473684,0.989545958,0.072013471,0,0,0,0.507123215
50,0.438211956,svm_poly,0.094739798,0.062659745,0.055067989,51,"{'kernel': 'poly', 'C': 10, 'gamma': 0.01, 'degree': 4}",0.948873612,0.959157895,0.944053156,0.088932904,0.030222222,0,0.021,0.510452083
15,0.425476988,svm_rbf,0.014029698,0.008874682,0.036537736,16,"{'kernel': 'rbf', 'C': 1, 'gamma': 4}",0.992871497,0.989789474,0.994307863,0.042710907,0,0,0,0.503564252
8,0.422101922,svm_rbf,0.002539683,0.001606426,0.00661984,9,"{'kernel': 'rbf', 'C': 1, 'gamma': 0.0001}",0.998709677,0.998,0.999047619,0.007802596,0,0,0,0.500645161
65,0.421354259,svm_poly,0,0,0,66,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 3}",1,1,1,0,0,0,0,0.5
60,0.421354259,svm_poly,0,0,0,61,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 2}",1,1,1,0,0,0,0,0.5
61,0.421354259,svm_poly,0,0,0,62,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 3}",1,1,1,0,0,0,0,0.5
62,0.421354259,svm_poly,0,0,0,63,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 4}",1,1,1,0,0,0,0,0.5
63,0.421354259,svm_poly,0,0,0,64,"{'kernel': 'poly', 'C': 100, 'gamma': 0.0001, 'degree': 5}",1,1,1,0,0,0,0,0.5
46,0.421354259,svm_poly,0,0,0,47,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 4}",1,1,1,0,0,0,0,0.5
66,0.421354259,svm_poly,0,0,0,67,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 4}",1,1,1,0,0,0,0,0.5
67,0.421354259,svm_poly,0,0,0,68,"{'kernel': 'poly', 'C': 100, 'gamma': 0.001, 'degree': 5}",1,1,1,0,0,0,0,0.5
47,0.421354259,svm_poly,0,0,0,48,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 5}",1,1,1,0,0,0,0,0.5
5,0.421354259,svm_rbf,0,0,0,6,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 2}",1,1,1,0,0,0,0,0.5
45,0.421354259,svm_poly,0,0,0,46,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 3}",1,1,1,0,0,0,0,0.5
10,0.421354259,svm_poly,0,0,0,11,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.01, 'degree': 4}",1,1,1,0,0,0,0,0.5
7,0.421354259,svm_rbf,0,0,0,8,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 4}",1,1,1,0,0,0,0,0.5
4,0.421354259,svm_rbf,0,0,0,5,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 1}",1,1,1,0,0,0,0,0.5
1,0.421354259,svm_rbf,0,0,0,2,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.001}",1,1,1,0,0,0,0,0.5
0,0.421354259,svm_rbf,0,0,0,1,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 0.0001}",1,1,1,0,0,0,0,0.5
0,0.421354259,svm_poly,0,0,0,1,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.0001, 'degree': 2}",1,1,1,0,0,0,0,0.5
1,0.421354259,svm_poly,0,0,0,2,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.0001, 'degree': 3}",1,1,1,0,0,0,0,0.5
2,0.421354259,svm_poly,0,0,0,3,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.0001, 'degree': 4}",1,1,1,0,0,0,0,0.5
3,0.421354259,svm_poly,0,0,0,4,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.0001, 'degree': 5}",1,1,1,0,0,0,0,0.5
4,0.421354259,svm_poly,0,0,0,5,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.001, 'degree': 2}",1,1,1,0,0,0,0,0.5
5,0.421354259,svm_poly,0,0,0,6,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.001, 'degree': 3}",1,1,1,0,0,0,0,0.5
6,0.421354259,svm_poly,0,0,0,7,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.001, 'degree': 4}",1,1,1,0,0,0,0,0.5
7,0.421354259,svm_poly,0,0,0,8,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.001, 'degree': 5}",1,1,1,0,0,0,0,0.5
8,0.421354259,svm_poly,0,0,0,9,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.01, 'degree': 2}",1,1,1,0,0,0,0,0.5
9,0.421354259,svm_poly,0,0,0,10,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.01, 'degree': 3}",1,1,1,0,0,0,0,0.5
11,0.421354259,svm_poly,0,0,0,12,"{'kernel': 'poly', 'C': 0.1, 'gamma': 0.01, 'degree': 5}",1,1,1,0,0,0,0,0.5
44,0.421354259,svm_poly,0,0,0,45,"{'kernel': 'poly', 'C': 10, 'gamma': 0.001, 'degree': 2}",1,1,1,0,0,0,0,0.5
20,0.421354259,svm_poly,0,0,0,21,"{'kernel': 'poly', 'C': 1, 'gamma': 0.0001, 'degree': 2}",1,1,1,0,0,0,0,0.5
21,0.421354259,svm_poly,0,0,0,22,"{'kernel': 'poly', 'C': 1, 'gamma': 0.0001, 'degree': 3}",1,1,1,0,0,0,0,0.5
22,0.421354259,svm_poly,0,0,0,23,"{'kernel': 'poly', 'C': 1, 'gamma': 0.0001, 'degree': 4}",1,1,1,0,0,0,0,0.5
23,0.421354259,svm_poly,0,0,0,24,"{'kernel': 'poly', 'C': 1, 'gamma': 0.0001, 'degree': 5}",1,1,1,0,0,0,0,0.5
24,0.421354259,svm_poly,0,0,0,25,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 2}",1,1,1,0,0,0,0,0.5
25,0.421354259,svm_poly,0,0,0,26,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 3}",1,1,1,0,0,0,0,0.5
6,0.421354259,svm_rbf,0,0,0,7,"{'kernel': 'rbf', 'C': 0.1, 'gamma': 3}",1,1,1,0,0,0,0,0.5
27,0.421354259,svm_poly,0,0,0,28,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 5}",1,1,1,0,0,0,0,0.5
31,0.421354259,svm_poly,0,0,0,32,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 5}",1,1,1,0,0,0,0,0.5
40,0.421354259,svm_poly,0,0,0,41,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 2}",1,1,1,0,0,0,0,0.5
41,0.421354259,svm_poly,0,0,0,42,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 3}",1,1,1,0,0,0,0,0.5
42,0.421354259,svm_poly,0,0,0,43,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 4}",1,1,1,0,0,0,0,0.5
43,0.421354259,svm_poly,0,0,0,44,"{'kernel': 'poly', 'C': 10, 'gamma': 0.0001, 'degree': 5}",1,1,1,0,0,0,0,0.5
26,0.421354259,svm_poly,0,0,0,27,"{'kernel': 'poly', 'C': 1, 'gamma': 0.001, 'degree': 4}",1,1,1,0,0,0,0,0.5
30,0.418737436,svm_poly,0,0,-0.026215654,31,"{'kernel': 'poly', 'C': 1, 'gamma': 0.01, 'degree': 4}",1,1,1,-0.019276187,0.006222222,0,0.004307692,0.496888889
