,Type,Plot,Site_Name,mean,min,prctile5,max,prctile95,std,MTD,median,skewness,kurtosis,IQR,MAD,meanci_1,meanci_2,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,prctile33,mean_first_ring,mean_second_ring,mean_third_ring,mean_core,median_first_ring,median_second_ring,median_third_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
72,Leak,A,Sde_David,3.93348844,1.79020844,2.18010788,13.37877808,8.98819351,2.090371231,11.58856964,3.24511299,2.315378203,8.454489344,1.460178375,1.39528844,3.8484203,4.01855658,-0.465238571,-0.468420446,0.216937332,-0.284854889,-0.221959589,0.105488409,2.48660682,4.30682421,4.07495953,3.09029034,2.29955843,3.30982552,3.56986198,3.11985741,2.27983627,0.307567986,-0.083820094
73,Leak,A,Sde_David,3.36070026,0.88042221,1.63998528,13.2703949,7.57897263,1.938515259,12.38997269,2.73986588,2.352754414,9.222576373,1.43000412,1.3104092,3.3081409,3.41325963,0.040008545,0.104367725,0.368793304,0.420200348,0.422160322,0.262949883,1.99132508,4.13975132,3.34918805,3.51943391,2.64410378,3.40021286,2.69020615,2.87001953,2.65999947,0.171119405,0.118515188
74,Leak,A,Sde_David,3.07867895,0.16005859,1.26001663,13.33829269,7.74443665,2.075178565,13.1782341,2.46013985,2.402032931,9.414262575,1.370368958,1.37757183,3.0094489,3.147909,0.319734573,0.386389037,0.232129998,0.260023117,0.360092158,0.29655156,1.6347573,3.47961305,2.92220371,2.08946319,2.0327578,2.7098938,2.47011337,2.04011307,1.93990479,0.072886089,0.029848451
75,Leak,A,Sde_David,3.06401741,0.8403511,1.25998116,13.21843719,8.68687687,2.294575356,12.37808609,2.24000168,2.185416104,7.589631572,1.557319641,1.5789859,2.96542163,3.16261319,0.439872742,0.301050582,0.012733207,0.500299454,0.355091098,-0.115619257,1.49482284,3.57536255,2.15129616,1.72879566,1.62970907,2.67012978,1.8750267,1.66485023,1.56000137,0.060225087,0.102810459
76,Leak,A,Sde_David,2.94066733,0.49013901,0.94212914,13.1927681,9.3458786,2.462193501,12.70262909,2.11964607,2.131413887,7.23997102,1.669111252,1.691760806,2.78741512,3.09391954,0.560228348,0.424400661,-0.154884937,0.45006752,0.29831616,-0.277464316,1.22230292,3.20446282,1.90134729,1.47319563,0.96420539,2.29493141,1.8051815,1.36022949,0.93980598,-0.012840373,0.145292523
77,Leak,A,Sde_David,3.55927947,1.7300766,2.12011261,13.02144318,8.07112732,1.883510928,11.29136658,2.89001541,2.606977188,9.978006311,0.829681396,1.233984557,3.47030758,3.64825135,-0.410140991,-0.394211478,0.423797635,-0.420204163,-0.418548874,0.27508918,2.42656957,3.89761769,3.09271686,2.8045891,2.69905337,3.01002197,2.85089569,2.80008011,2.66492157,0.345150603,-0.186487821
78,Leak,A,Sde_David,3.2830265,-0.28981361,1.83000031,13.1793045,8.46096115,2.13799764,13.46911812,2.47024765,2.497319966,9.199156592,1.129917145,1.424879162,3.22261613,3.34343687,0.10962677,-0.017958514,0.169310923,0.159700394,0.019458529,0.059078702,1.99624949,4.11988185,3.37712708,3.41479471,2.14579254,3.20009079,2.61007156,2.51984825,2.11504784,0.215691004,-0.024690162
79,Leak,A,Sde_David,3.48644685,0.9801136,1.66204453,13.37943039,8.82032318,2.220552096,12.39931679,2.75989304,2.108523275,7.461206659,1.700206757,1.549952178,3.35706698,3.61582672,0.019981384,-0.021378862,0.086756467,0.200365067,0.225081996,-0.024692456,1.88747268,3.98823266,2.64610518,2.20269957,2.02852409,3.06993637,2.60994492,2.13028107,2.01988754,0.142508393,0.081239499
80,Leak,A,Sde_David,3.17633319,0.46061516,1.21996069,13.24717712,9.00849915,2.406942738,12.78656197,2.33981705,2.092713505,7.162947734,1.790023804,1.678978647,3.11111692,3.24154946,0.340057373,0.188734798,-0.099634174,0.229896545,0.062650296,-0.222213553,1.48342068,3.7809066,3.49340902,3.00960919,2.19307466,2.80138016,2.69013596,2.21504974,2.00979996,0.057168049,0.075284101
81,Leak,A,Sde_David,2.8963643,0.53019142,0.87061634,13.21165466,8.99993591,2.57603377,12.68146324,1.90029144,1.943362567,6.463876188,2.239469051,1.847950044,2.77125336,3.02147523,0.779582977,0.468703695,-0.268725207,0.80947876,0.460904337,-0.336135167,1.03600372,3.67597937,1.64108344,1.34431413,1.45253659,2.94068527,1.2399292,1.21038628,1.41011429,-0.062789152,0.223649473
82,Leak,A,Sde_David,3.36094022,1.47020798,1.82997189,13.027314,8.00099144,2.029847674,11.55710602,2.55013733,2.261413038,8.231450333,1.462551117,1.418451319,3.26253715,3.45934328,-0.070262909,-0.195872225,0.27746089,-0.08032608,-0.220209621,0.128752435,2.02255336,3.53721657,3.18875277,2.37731419,2.09825206,2.63996201,2.71965485,2.26983337,2.07503204,0.242342394,-0.083679612
83,Leak,A,Sde_David,3.48011692,1.42011337,1.8800148,12.96978836,8.81237526,2.202463747,11.54967499,2.55128365,2.226791648,7.650845437,1.459356308,1.535343659,3.33570915,3.62452469,-0.071409225,-0.315048931,0.104844817,-0.081472397,-0.339386328,-0.043863638,2.07538218,3.99409638,2.37128895,2.38950133,2.44798744,3.07505684,2.34979324,2.40000229,2.47004776,0.255785511,-0.097122728
84,Leak,A,Sde_David,2.71467338,0.33030319,0.77002335,13.24185944,8.27257919,2.374743892,12.91155624,1.94491768,2.248273576,8.083959809,1.778175354,1.611557736,2.61909799,2.81024877,0.734956741,0.650394606,-0.067435329,0.734981537,0.604119298,-0.204600193,1.06282139,2.97738142,2.41178622,1.2912487,1.03207612,2.41505814,1.7221489,1.19985771,0.86001968,-0.055599051,0.211377713
85,Leak,A,Sde_David,3.21533363,0.95033112,1.66007385,13.05001297,8.51229286,2.138113328,12.09968185,2.46012154,2.468427645,8.956302209,1.109491348,1.419654166,3.13785661,3.29281065,0.119752884,0.049734363,0.169195235,0.139616013,0.032693508,0.059604963,1.8951641,3.24436439,3.52738656,2.46059859,2.21601539,2.24496689,2.62023964,2.47000732,2.23012009,0.189296608,-0.029458973
86,Leak,A,Sde_David,3.74177558,1.29026299,2.12022858,13.06176834,9.13789063,2.202371749,11.77150536,2.86010818,2.199212003,7.575173403,1.649875641,1.543523947,3.66716966,3.8163815,-0.380233765,-0.576707592,0.104936814,-0.350090027,-0.561743777,-0.027127981,2.29728806,3.79956571,4.38707037,3.07876537,2.52648219,2.80992966,3.31984024,2.82997589,2.49998932,0.312252912,-0.138458765
87,Leak,A,Sde_David,3.18308649,0.51058426,1.60990753,13.088694,7.82776108,1.960233541,12.57810974,2.53005257,2.424621004,9.154449416,1.16967392,1.299033582,3.11727027,3.24890271,0.049821854,0.081981499,0.347075022,0.269880295,0.309505804,0.20442439,1.897664,3.34921231,3.64771325,2.89175741,2.30624,2.62002792,2.72989502,2.35999527,2.25995483,0.189949357,0.047176871
88,Leak,A,Sde_David,3.57390428,0.42123604,1.47001266,13.14672852,9.46170425,2.40980548,12.72549248,2.63973427,1.961689989,6.408817563,1.599868774,1.724881001,3.4538428,3.69396577,0.040140152,-0.208836291,-0.102496917,0.020261765,-0.262770855,-0.209978254,1.91773266,4.17508991,2.83165258,2.5168964,2.30596676,2.86995316,2.55491829,2.4898262,2.30489922,0.173611666,-0.024875016
89,Leak,A,Sde_David,3.48907515,0.7507576,1.49035416,13.17816391,8.65798111,2.19359704,12.42740631,2.89007607,2.145646688,7.795196647,1.569692612,1.476556992,3.41916047,3.55898983,-0.310201645,-0.224007159,0.113711524,-0.290338516,-0.241048015,0.004121252,1.8678372,3.88473562,4.07455151,2.72756705,2.08350696,3.28040924,3.27994385,2.45987549,2.03006973,0.182161283,-0.022323648
90,Leak,A,Sde_David,2.90168348,0.42028999,1.26979828,13.27150345,8.46797943,2.2521044,12.85121346,2.14971733,2.614432674,9.730540493,1.169807434,1.423344363,2.83363468,2.96973228,0.530157089,0.463384513,0.055204164,0.510278702,0.409449949,-0.052277174,1.52441265,3.21049547,3.19675279,2.1146,1.86713831,2.27000809,2.33980942,1.969944,1.72007179,0.068158428,0.080578221
91,Leak,A,Sde_David,3.13242252,1.08017998,1.47006569,12.98081284,7.94539337,2.0323685,11.90063286,2.38995056,2.398683644,9.066261146,1.387087822,1.378357585,3.04143387,3.22341116,0.089923859,0.032645472,0.274940063,0.120067596,0.047609287,0.142875268,1.7949268,3.41988246,2.59306109,2.20800118,2.20618291,2.61002617,2.39996033,2.17022591,2.23007278,0.184419277,-0.01062513
92,Leak,A,Sde_David,2.96736073,0.73075142,1.24987373,13.04561462,7.82515259,2.162605748,12.3148632,2.06024208,2.051639908,7.285526367,1.900016785,1.571800572,2.88485994,3.04986152,0.519632339,0.297707259,0.144702816,0.539495468,0.280666403,0.035112544,1.45607715,3.17047433,3.19455657,1.95473695,1.73822431,2.08001175,2.42490234,1.85985985,1.7300209,0.074646659,0.085190976
93,Leak,A,Sde_David,3.10044132,1.3506134,1.59010391,12.98798447,8.48689346,2.139797634,11.63737106,2.23993759,2.395780781,8.514563832,1.26108551,1.43134903,3.01677302,3.18410961,0.239936829,0.064626675,0.16751093,0.270080566,0.07959049,0.035446134,1.77033564,3.19197974,3.6723065,2.03738827,1.71280161,2.52501755,2.64102631,1.84004288,1.61010437,0.178161673,-0.004367527
94,Leak,A,Sde_David,2.88140927,0.47028351,1.21980524,13.17373657,8.23121166,2.199020338,12.70345306,2.15973663,2.401805508,8.887027382,1.440201759,1.461558674,2.7753872,2.98743133,0.520137787,0.483658723,0.108288226,0.580564499,0.537699238,-0.020064239,1.4264931,2.73636804,3.02432209,2.21226046,2.32713537,1.95506859,2.28988838,2.23963928,2.31990623,0.041905164,0.121130382
95,Leak,A,Sde_David,3.1709377,1.08019066,1.69014549,13.18018723,8.17651463,2.051721526,12.09999657,2.36994553,2.438882013,9.049094094,1.450024605,1.377955028,3.07141333,3.27046207,0.309928894,0.194130288,0.255587037,0.370355606,0.248170804,0.127234573,1.85652355,3.58822683,2.86442112,2.02967967,1.66323007,2.73976517,2.30996323,1.97490311,1.63002777,0.157200857,0.005834689
96,Leak,A,Sde_David,3.771992,0.69019699,1.58040161,13.14166641,9.26859283,2.19005401,12.45146942,3.31496239,2.04610326,7.567309405,1.710285187,1.45117248,3.67740887,3.86657514,-0.635087967,-0.406924013,0.117254553,-0.654966354,-0.460858577,0.009773216,2.03689789,4.14599985,3.15158298,3.11544817,2.91440097,3.61994171,3.17033768,3.26522255,3.11021805,0.205561119,-0.05682447
97,Leak,A,Sde_David,3.3779605,1.14013367,1.50998192,13.0319603,8.84877701,2.409170921,11.89182663,2.3649929,1.975442494,6.572993179,2.02517128,1.752398165,3.28278858,3.47313242,0.114881516,-0.212892513,-0.101862358,0.145025253,-0.197928698,-0.233927153,1.70519473,3.0236594,4.15472331,2.88912644,2.16058969,1.95981293,3.04984741,2.43501549,2.06497078,0.161585555,0.012208591
98,Leak,A,Sde_David,3.50593182,0.77011948,1.38997869,13.95963364,8.60091763,2.215859117,13.18951416,2.9597023,2.233132839,8.59947209,1.749717236,1.473303165,3.44421913,3.56764452,0.520172119,0.659136168,0.091449446,1.060600281,1.16671275,0.182083361,1.83399944,4.3772091,3.86302991,3.32968326,2.11791486,3.4400032,3.20510941,2.96003799,2.04009895,-0.080618186,0.406349764
99,Leak,A,Sde_David,3.07467677,1.07018852,1.48009462,13.24519348,7.41348076,1.925096425,12.17500496,2.47015762,2.619838186,10.76607917,1.329983711,1.250777997,2.98668147,3.16267206,0.209716797,0.290391224,0.382212138,0.270143509,0.344431739,0.253859674,1.78404913,3.48661529,2.69934888,2.26732832,1.7630558,2.819767,2.39007568,2.249897,1.73991394,0.137769703,0.025265843
100,Leak,A,Sde_David,3.09262135,1.1600132,1.51989479,13.07066727,8.26166611,2.161355387,11.91065407,2.34502602,2.498341514,9.403852178,1.534744263,1.415374965,2.95027026,3.23497244,0.334848404,0.272446642,0.145953176,0.395275116,0.326487158,0.017600712,1.67849696,2.869307,2.07143388,2.28493035,2.22099847,2.37023163,1.79998779,2.10978317,2.11991882,0.109470054,0.053565492
101,Leak,A,Sde_David,3.28259095,1.0002182,1.34984207,13.07300262,8.67576141,2.276891955,12.07278442,2.49997597,1.950578126,6.705467357,1.999769211,1.625130339,3.16456256,3.40061934,-0.020101547,-0.117522959,0.030416609,0.010042191,-0.102559145,-0.101648187,1.58485808,3.63030103,2.86358225,2.21565625,1.87517734,2.79005127,2.50998955,2.29510384,1.82984238,0.130964024,0.042830122
102,Leak,A,Sde_David,3.04059455,0.86062431,1.40004444,13.1692009,7.80857124,2.092388868,12.30857658,2.34999657,2.470829906,9.397470057,1.329372406,1.372041307,2.9729324,3.1082567,0.329877853,0.324473436,0.214919696,0.390304565,0.378513952,0.086567232,1.65534254,2.86049865,3.46922469,2.59239879,2.07722604,2.35987091,2.1799469,2.54002571,1.9999733,0.103262109,0.059773437
105,Leak,A,Sde_David,4.89571925,1.87003708,2.42018509,13.74084473,10.1418705,2.260788977,11.87080765,4.1999588,1.609245671,5.491207986,2.360325813,1.676466055,4.79852852,4.99290999,-1.020084381,-1.030651264,0.046519587,-0.479656219,-0.523074682,0.137153502,3.04558202,5.41163868,4.11333369,3.84119528,4.08768705,4.50006866,3.59996796,3.8399086,4.12987137,0.3948805,-0.069148922
106,Leak,A,Sde_David,4.58112942,1.93027649,2.51985321,13.77013168,8.98865662,2.007619114,11.83985519,4.06022987,1.812848703,6.710074574,1.989765167,1.442184079,4.50159391,4.66066493,-0.780355453,-0.616061431,0.299689449,-0.710119247,-0.519044766,0.341680668,2.92430382,4.51817956,5.02485697,3.71257622,3.34146908,4.18982086,4.37965927,3.60497437,3.28991852,0.336796962,-0.132516501
107,Leak,A,Sde_David,4.46576235,2.05018387,2.41004944,13.74156723,8.9560173,2.135604853,11.69138336,3.84975777,1.837772323,6.741098359,2.31980896,1.556264692,4.36470599,4.56681871,-0.569883347,-0.50069436,0.17170371,-0.499647141,-0.403677695,0.213694929,2.74138573,4.80950995,3.91454654,3.40682834,2.8040907,4.34011993,3.16001091,3.19999084,2.77004967,0.278353036,-0.074072575
109,Leak,A,Sde_David,2.24013117,-0.71966438,0.59008751,12.96099396,8.5929985,2.45979797,13.68065834,1.31015701,2.527413803,8.979778497,1.020374298,1.603741796,2.12686012,2.35340222,1.069717407,0.824936823,-0.152489406,0.79001236,0.577600507,-0.123314751,0.83190046,2.87150858,1.37142798,1.176124,1.19096537,1.58007927,1.2700016,1.14016266,1.19000549,-0.034317925,0.114600716
111,Leak,A,Sde_David,4.31669836,2.16019592,2.74003448,13.87030945,10.05270958,2.212000561,11.71011353,3.42997513,2.284260535,7.880198229,1.305067062,1.506839928,4.15717102,4.4762257,-0.150100708,-0.351630367,0.095308003,-0.079864502,-0.254613702,0.137299221,2.91671625,4.09327269,3.24561179,3.08954946,3.01897857,3.830093,3.22994003,3.08997307,3.01990662,0.334372668,-0.130092206
112,Leak,A,Sde_David,4.77540668,2.35016022,2.90033684,13.82792435,9.91378937,2.16896088,11.47776413,4.039888,2.020549742,6.995023774,1.754806519,1.521968286,4.63506773,4.91574564,-0.76001358,-0.810338694,0.138347683,-0.689777374,-0.713322029,0.180338901,3.19493748,5.09959988,3.73852518,3.85902757,4.42442864,4.38985977,3.54490814,3.62003479,4.37984047,0.423266776,-0.218986314
113,Leak,A,Sde_David,2.65853512,0.44008636,0.94002151,13.11013412,8.01857376,2.180635443,12.67004776,2.00001526,2.523668894,9.614617774,1.370279312,1.402369594,2.57214525,2.74492499,0.679859161,0.706532871,0.126673121,0.569728851,0.564211046,0.083197233,1.20721308,3.20110208,2.40357176,1.36103748,1.2182812,2.33498955,1.8700161,1.20495987,1.21001053,-0.016886119,0.146494862
114,Leak,A,Sde_David,2.81276419,0.84015579,1.25002861,13.42986603,8.36225929,2.249121499,12.58971024,1.93996735,2.539522625,9.430629258,1.259858131,1.483253843,2.70409619,2.92143219,0.939907074,0.752303796,0.058187065,0.499954224,0.277052057,-0.064932707,1.46829669,3.22815062,2.44223556,1.69409786,1.75477984,2.28001328,1.87979431,1.66498585,1.76000519,-0.000537797,0.048337788
115,Leak,A,Sde_David,2.46722514,0.10065079,0.78003883,13.23827362,8.28312607,2.312167987,13.13762283,1.67994499,2.545043024,9.313843036,1.169939041,1.49160177,2.38814021,2.54631007,0.999929428,0.89784285,-0.004859423,0.889799118,0.755521025,-0.048335312,1.04687207,2.25240808,2.91873381,1.68654429,1.46168554,1.54011154,1.8000946,1.53487587,1.43496323,-0.059875231,0.189483974
116,Leak,A,Sde_David,2.77661586,-0.17928963,1.13996811,13.42273636,7.71979256,2.166770739,13.60202599,2.02997322,2.532572113,9.765166728,1.41981411,1.431262712,2.7115616,2.84167013,0.849901199,0.788452125,0.140537824,0.409948349,0.313200386,0.017418052,1.3739964,3.8368208,2.64720351,2.76789872,1.54903643,2.66522331,1.81994171,2.07030411,1.49987621,-0.027253236,0.075053227
118,Leak,A,Sde_David,3.75046656,1.69018784,1.92060089,13.00266113,8.87863007,2.183286583,11.3124733,2.95011368,1.945677707,6.481426932,1.811793327,1.563398445,3.62936467,3.87156844,-0.370239258,-0.485398566,0.12402198,-0.150180817,-0.257874262,-0.018628652,2.16056023,4.52338613,2.72304162,2.31847757,2.24368289,3.81973877,2.71003952,2.3049263,2.21986046,0.258594164,-0.021467936
119,Leak,A,Sde_David,4.47955407,2.20017166,2.610145,13.35731049,9.33692265,2.02040036,11.15713882,4.03989334,1.985342364,7.019348855,1.590245247,1.371575217,4.36062109,4.59848706,-1.160018921,-0.914486083,0.286908204,-0.98985672,-0.785747134,0.114033622,2.89857282,5.08664704,3.8051992,3.2570091,2.72509229,4.3096344,3.91996307,2.95490952,2.67996521,0.404661961,-0.202268676
120,Leak,A,Sde_David,3.23269891,1.36071625,1.84000626,13.17697372,8.4477066,2.061014217,11.81625748,2.55001869,2.658293069,9.949332597,0.999992371,1.309175609,3.16581422,3.2995836,0.029855728,0.032369076,0.246294346,0.249914169,0.259893381,0.103643713,2.00527596,3.9155733,3.33690862,2.62673998,2.31454437,2.78001823,2.48999634,2.55004349,2.20498695,0.218047904,0.019078324
121,Leak,A,Sde_David,2.96203207,0.65021591,1.5098587,13.05999832,7.39854965,1.940582381,12.40978241,2.2998703,2.629842725,10.40294717,1.209587097,1.263341681,2.89919335,3.0248708,0.18000412,0.203035916,0.366726183,0.169940948,0.17869852,0.218017728,1.73529351,3.00108615,3.18286983,2.37410578,1.85476107,2.3804863,2.24974136,2.20939331,1.82022552,0.169244657,-0.010581874
122,Leak,A,Sde_David,3.34642783,0.68042755,1.25996914,13.22166443,7.91660461,2.202308325,12.54123688,2.72987747,2.017637185,7.441249165,1.684366226,1.553181349,3.24393323,3.44892243,-0.050003052,0.018640161,0.105000238,-0.049978256,-0.027635147,-0.032164626,1.67201397,3.74929833,2.95887988,2.373114,2.47597472,2.90007973,2.73073578,2.55012703,2.54013443,0.107731896,0.048046766
123,Leak,A,Sde_David,3.52569717,1.78024521,1.99999771,12.30914154,7.87804337,1.952958466,10.52889633,2.78505363,2.3581201,8.837019041,1.540245056,1.337899944,3.38681232,3.66458203,-0.205179214,-0.260629183,0.354350098,0.014879227,-0.033104878,0.211699465,2.21321095,3.66341195,2.45468375,2.31032871,2.17866099,3.36019745,2.41026154,2.25997009,2.06986084,0.272341788,-0.03521556
124,Leak,A,Sde_David,3.82229595,1.19021187,1.78991909,13.19922409,8.78298664,2.23840642,12.00901222,3.04007874,1.800717622,6.090088527,2.072418213,1.651345157,3.71803314,3.92655875,-0.260204315,-0.357227958,0.068902144,-0.580230713,-0.644570155,-0.022079955,2.12131084,4.30633583,3.22347653,2.78186598,2.8110209,3.32014236,2.614925,2.42015991,2.58011398,0.206930078,-0.116702907
125,Leak,A,Sde_David,2.96297252,0.9100769,1.51996975,13.02813797,7.42442684,1.920937243,12.11806107,2.36979752,2.67037016,10.79931306,1.279745102,1.235050001,2.91528252,3.01066253,0.110076904,0.202095467,0.38637132,0.129940033,0.185054612,0.276781048,1.71604068,3.50283609,3.08759361,2.85378748,1.91279043,2.95073395,2.28987579,2.36995773,1.90012054,0.164345477,-0.004507843
126,Leak,A,Sde_David,2.87024628,0.84029388,1.41071043,12.9797554,8.20119534,2.182223046,12.13946152,2.0115242,2.582547323,9.684938088,1.190606117,1.425956917,2.73688538,3.00360719,0.66835022,0.494821706,0.125085517,0.648471832,0.440887142,0.01760418,1.58170978,2.88043014,1.87306885,1.87562668,1.86403142,2.36993027,1.76997566,1.7749691,1.85509109,0.083520392,0.065216257
128,Leak,A,Sde_David,3.56933398,1.5602066,1.88188705,13.40426559,7.84891357,1.89948193,11.84405899,3.11485596,2.495839841,10.34515825,1.510322571,1.235631037,3.43169136,3.7069766,-0.234981537,-0.004265992,0.407826634,-0.064819336,0.124472958,0.234952052,2.18284908,3.60689865,2.67161696,2.32079752,2.25501822,3.40995331,2.61990471,2.21485443,2.20500298,0.20189616,0.000497125
129,Leak,A,Sde_David,3.59619272,0.11023293,1.35984077,13.30953369,8.45054111,2.16075661,13.19930077,3.08005295,1.994137287,7.570158271,1.730381966,1.476963418,3.51998928,3.67239617,-0.300178528,-0.131124734,0.146551954,-0.359889984,-0.157421613,0.210973516,1.9096198,4.07649035,3.20653141,2.67259619,2.42073184,3.29984055,2.95998344,2.61016998,2.32506523,0.148609856,-0.045875315
