ID,Label,RTK_Num,Plot,row,Site_Name,cluster_number,Tree_num,Longitude,Latitude,mean,min,prctile5,max,prctile95,std,Std_plot,MTD,median,skewness,kurtosis,IQR,MAD,Meanci_1,Meanci_2,centroidY,centroidX,Diff_median_of_plot,Diff_mean_of_plot,Diff_std_of_plot,Diff_median_of_row,Diff_mean_of_row,Diff_std_of_row,AirTemp,mean_prctile33,mean_First_ring,mean_second_ring,mean_three_ring,mean_core,median_First_ring,median_second_ring,median_three_ring,median_core,CWSI,CWSI_minus_CWSI_of_row
5647,,,e,32,Sde_David,1487,31,172285.8919,608435.2429,33.56467344,31.02043533,31.5300808,45.43598557,40.35766296,2.712770416,2.47294968,14.41555023,32.52991486,2.334404868,8.19756982,1.640572548,1.836348601,33.47355014,33.65579674,3484.596419,7002.823305,1.380401611,1.060349686,-0.239820735,1.429592133,1.060556052,-0.12248137,30.4,31.84505913,33.48894241,34.14753659,32.34390248,32.41388876,32.44016266,32.84996796,32.33996773,32.40507126,0.020624832,0.340639744
5648,,,e,32,Sde_David,1488,32,172285.2632,608445.0403,33.14480506,30.80018234,31.39489937,45.48542404,38.77690125,2.375597931,2.47294968,14.6852417,32.37961769,2.693712272,10.56452839,1.230857849,1.508198836,33.08427808,33.20533204,3357.009122,6994.636655,1.530698776,1.480218065,0.097351749,1.579889297,1.480424431,0.214691115,30.4,31.68001206,34.08547275,33.35447143,33.19336448,32.02040308,32.91007996,32.40983772,32.26988792,32.02025223,-0.024845122,0.386109698
5649,,,e,32,Sde_David,1489,33,172284.7439,608453.6243,33.23826745,31.07021523,31.51015606,45.37223816,39.48101521,2.533201363,2.47294968,14.30202293,32.34006119,2.618745388,9.750851533,1.280337811,1.629806425,33.13735188,33.33918302,3245.224515,6987.87371,1.57025528,1.386755677,-0.060251682,1.619445801,1.386962043,0.057087683,30.4,31.73868546,33.83197555,32.84569288,31.98118936,31.96340696,32.56560516,32.37996292,31.98004818,31.92006302,-0.008680782,0.369945357
5650,,,e,32,Sde_David,1490,34,172284.448,608460.4409,34.42059256,31.09033585,31.83044624,45.45236206,39.55661755,2.481404769,2.47294968,14.36202621,33.74947357,1.629151731,6.092967552,2.810966492,1.856507555,34.35229316,34.48889197,3156.45614,6984.020501,0.160842896,0.204430562,-0.008455089,0.210033417,0.204636929,0.108884277,30.4,32.28871159,34.97831976,35.5820995,33.6348724,33.12386525,34.00966644,35.37037659,33.5599823,33.10497856,0.142849708,0.218414868
5651,,,e,32,Sde_David,1491,35,172283.9196,608466.9449,33.43406353,30.66030121,31.47692528,45.11244583,39.83963127,2.58278401,2.47294968,14.45214462,32.55006027,2.330544445,8.344024525,1.659846306,1.724393903,33.32034519,33.54778187,3071.758065,6977.139617,1.360256195,1.1909596,-0.10983433,1.409446716,1.191165966,0.007505036,30.4,31.72292105,34.09096923,32.48891551,32.21109818,32.13867962,32.97522163,32.32475662,31.9998579,32.10497856,-0.013023827,0.374288403
5652,,,e,32,Sde_David,1492,36,172283.7881,608470.3057,35.04372297,31.66023445,32.27977238,45.49570847,42.16647377,2.989470502,2.47294968,13.83547401,33.8201828,1.468623786,4.489550206,3.519438744,2.332601308,34.85642004,35.23102589,3027.991845,6975.427115,0.090133667,-0.418699838,-0.516520821,0.139324188,-0.418493472,-0.399181456,30.4,32.67835195,36.29497315,33.88231612,32.84867706,32.61756706,35.48488617,33.18509483,32.87995148,32.59003067,0.250194417,0.111070159
5653,,,e,32,Sde_David,1493,37,172283.5152,608474.3758,34.23071161,31.36036301,31.97008133,45.41416931,39.91838398,2.478746703,2.47294968,14.0538063,33.45969391,2.100722502,7.777123065,2.222586632,1.7272781,34.13648892,34.32493429,2974.989853,6971.87298,0.450622559,0.394311521,-0.005797022,0.49981308,0.394517887,0.111542343,30.4,32.356115,34.58193239,33.97569831,32.87397141,32.16359135,33.91023254,33.3198967,32.83964157,31.91967773,0.161419137,0.199845438
5654,,,e,32,Sde_David,1494,38,172283.2047,608478.9854,35.26842928,32.29014206,32.70032291,45.40770721,40.69473419,2.434723957,2.47294968,13.11756516,34.72975159,1.66944869,5.99683737,2.500782013,1.759154302,35.16729956,35.36955899,2914.96052,6967.829071,-0.81943512,-0.643406151,0.038225723,-0.770244598,-0.643199785,0.155565089,30.4,33.18652576,35.64703477,34.95252308,34.53136015,33.77038431,35.16557312,34.58002472,34.41018677,33.560112,0.390194724,-0.028930149
5655,,,e,32,Sde_David,1495,39,172283.011,608482.5044,35.0865879,32.8303566,33.18009491,45.24949265,39.00881882,2.006231658,2.47294968,12.41913605,34.44042015,2.082893532,8.458301471,1.970790863,1.447043813,34.9687544,35.20442139,2869.135305,6965.306452,-0.530103683,-0.461564772,0.466718022,-0.480913162,-0.461358406,0.584057388,30.4,33.52107043,35.70404815,34.24749085,33.70701542,33.20816356,35.18070221,34.11497498,33.64963531,33.15504074,0.48236074,-0.121096164
5656,,,e,32,Sde_David,1496,40,172282.4708,608491.7259,35.57834936,32.43057251,33.38049393,45.48424911,40.01232986,2.08457219,2.47294968,13.05367661,35.05026627,2.005284683,7.986010063,1.999908447,1.457176426,35.53281655,35.62388218,2749.047926,6958.271666,-1.139949799,-0.953326234,0.38837749,-1.090759277,-0.953119868,0.505716856,30.4,33.89483789,35.10059127,36.10026504,36.24601225,35.27247055,34.54981804,35.26008987,35.9960804,35.33975601,0.585332515,-0.22406794
5657,,,e,32,Sde_David,1497,41,172281.9191,608501.4164,34.83678656,32.46004868,32.9300354,45.37556076,39.96188278,2.324702661,2.47294968,12.91551208,34.01970673,2.190797721,8.104592499,2.114677429,1.624947244,34.72671795,34.94685517,2622.85373,6951.087995,-0.109390259,-0.211763434,0.148247019,-0.060199738,-0.211557068,0.265586384,30.4,33.16444309,35.39460204,34.07193001,33.82801199,33.77433391,34.54961395,33.64978027,33.72974014,33.60484314,0.384111014,-0.022846439
5658,,,e,32,Sde_David,1498,42,172286.0752,608503.5564,35.43099504,33.03007126,33.42355824,45.20116425,40.22310963,2.155411622,2.47294968,12.17109299,34.80981064,1.910887224,6.895909456,2.042931557,1.538275701,35.33289805,35.52909203,2594.986537,7005.210555,-0.899494171,-0.805971914,0.317538058,-0.85030365,-0.805765548,0.434877424,30.4,33.72662347,35.73818038,34.8281156,34.33905677,33.89988291,34.90473366,34.83979416,34.04973793,33.82991791,0.538989965,-0.177725389
5659,,,e,32,Sde_David,1499,43,172286.008,608506.5288,35.50183971,32.69010162,33.28994427,45.39769363,39.90905685,2.043875251,2.47294968,12.70759201,35.06969833,2.005893248,8.18859377,1.869669914,1.407436176,35.3950276,35.60865181,2556.278211,7004.335699,-1.159381866,-0.87681658,0.429074429,-1.110191345,-0.876610214,0.546413795,30.4,33.81196862,35.04942763,34.77154834,35.39488037,35.85677007,34.70496368,34.77013016,35.22418404,35.98002243,0.562502289,-0.201237714
5660,,,e,32,Sde_David,1500,44,172286.086,608511.0978,35.47231847,32.60021973,33.22981186,45.49355698,40.23066998,2.202767944,2.47294968,12.89333725,34.81984711,1.842945201,7.019621815,2.286380768,1.604046097,35.39836984,35.54626711,2496.778071,7005.350923,-0.90953064,-0.847295346,0.270181737,-0.860340118,-0.84708898,0.387521102,30.4,33.67170272,35.71462761,35.56094014,35.05152867,35.09377009,34.67004204,34.99964905,34.86958504,35.01461983,0.523859469,-0.162594893
5661,,,e,32,Sde_David,1501,45,172285.4902,608515.9447,34.90746986,32.44024277,32.79121208,45.32712173,39.35405197,2.231728512,2.47294968,12.88687897,34.20984459,1.884132851,6.889377307,2.100385666,1.623634858,34.80464439,35.01029533,2433.660044,6997.592715,-0.299528122,-0.282446732,0.241221168,-0.250337601,-0.282240366,0.358560534,30.4,33.15682321,35.31595122,34.08223967,33.65305409,33.3544356,34.58988571,33.85020065,33.37496948,33.20014572,0.382011763,-0.020747188
5662,,,e,32,Sde_David,1502,46,172285.5071,608519.1799,35.42041388,32.54033279,33.18364048,45.46450424,40.50066547,2.270224045,2.47294968,12.92417145,34.80107117,2.070818413,7.927116661,2.020364761,1.574639084,35.31295604,35.52787171,2391.529994,6997.812464,-0.8907547,-0.795390748,0.202725636,-0.841564178,-0.795184382,0.320065001,30.4,33.64583179,35.45932288,34.51575544,35.0493985,34.9156751,34.86951447,34.38020325,34.70487022,34.59994316,0.516732108,-0.155467533
5663,,,e,32,Sde_David,1503,47,172284.972,608526.0208,35.65049447,32.40049362,33.21996193,45.48807907,40.3926796,2.227994198,2.47294968,13.08758545,35.04048538,1.678408562,6.359345827,2.384231567,1.643702188,35.59096839,35.71002055,2302.443722,6990.844354,-1.130168915,-1.02547134,0.244955482,-1.080978394,-1.025264974,0.362294848,30.4,33.75820459,36.28429956,35.7098685,35.44014557,34.26434018,35.40950775,34.90049553,35.375,33.92985535,0.547690466,-0.18642589
5664,,,e,32,Sde_David,1504,48,172284.6123,608533.6479,36.2083188,32.53016281,33.78795471,45.46466827,40.65157928,2.052228424,2.47294968,12.93450546,35.63981056,1.83468606,7.365168256,1.81949234,1.439024899,36.12208325,36.29455436,2203.120294,6986.160239,-1.729494095,-1.583295678,0.420721256,-1.680303574,-1.583089312,0.538060622,30.4,34.56296036,36.84222139,35.58561123,34.7020065,34.93358824,36.38491821,35.27500343,34.89019775,34.9900856,0.769398179,-0.408133603
5665,,,e,32,Sde_David,1505,49,172284.3538,608537.6872,35.98565082,33.22006989,33.69000549,45.27627563,41.2829998,2.299288148,2.47294968,12.05620575,35.32030106,1.74601102,6.037662375,2.0395298,1.647954843,35.87304331,36.09825833,2150.519327,6982.793641,-1.409984589,-1.360627692,0.173661532,-1.360794067,-1.360421326,0.291000898,30.4,34.11642022,36.6671986,35.01011071,34.81020766,34.62991048,36.02988815,34.81039047,34.37955856,34.18978882,0.646377758,-0.285113182
5666,,,e,32,Sde_David,1506,50,172284.1292,608540.6955,36.39072515,33.72016907,34.24000607,45.49027634,40.59738388,1.95559037,2.47294968,11.77010727,36.08005905,1.510591581,5.833389945,2.180355072,1.438466416,36.24591542,36.53553488,2111.344239,6979.869132,-2.169742584,-1.765702021,0.51735931,-2.120552063,-1.765495655,0.634698676,30.4,34.61723316,37.11452142,35.5803727,34.71557105,34.55503633,36.85925293,35.48991394,34.66007614,34.53500938,0.784350167,-0.423085592
5667,,,e,32,Sde_David,1507,51,172283.7286,608545.1527,35.83369353,32.42030716,33.19994755,45.49228287,41.06374798,2.31812732,2.47294968,13.07197571,35.21983719,1.660785316,6.119765802,2.208847046,1.670657314,35.74006057,35.92732649,2053.299958,6974.6521,-1.309520721,-1.208670399,0.15482236,-1.2603302,-1.208464033,0.272161726,30.4,33.89734386,35.57920615,36.42661447,35.28391229,34.15831226,34.82986832,35.57982826,35.18097878,34.11999321,0.586022901,-0.224758325
5668,,,e,32,Sde_David,1508,52,172283.6817,608549.1415,36.1834391,34.09014893,34.37958965,45.41654968,40.64664917,1.987640018,2.47294968,11.32640076,35.56189346,2.011269686,7.268894496,1.760196686,1.409859739,36.03023324,36.33664497,2001.355932,6974.041602,-1.651576996,-1.558415978,0.485309663,-1.602386475,-1.558209612,0.602649028,30.4,34.69409265,36.49941407,35.35789597,35.12162257,34.8120873,35.87060547,35.12494087,35.22984314,34.7299633,0.805524719,-0.444260143
5669,,,e,32,Sde_David,1509,53,172283.2913,608550.9261,35.86942664,33.50024033,34.02091427,45.0555687,39.93064899,1.965636257,2.47294968,11.55532837,35.44973755,2.072615545,8.291424232,1.874968529,1.365095729,35.6854646,36.05338868,1978.115646,6968.956916,-1.539421082,-1.244403514,0.507313424,-1.49023056,-1.244197148,0.624652789,30.4,34.28397082,36.26871418,34.89406929,34.52367568,34.33755947,36.07969284,34.74036026,34.41995049,34.35005188,0.692537428,-0.331272852
5670,,,e,32,Sde_David,1510,54,172282.9191,608554.8136,37.16378025,34.72010803,34.9601757,44.84733963,42.09934235,2.16060491,2.47294968,10.1272316,36.57966614,1.44048298,4.787134555,2.36846447,1.630446155,36.97412838,37.35343212,1927.491018,6964.10978,-2.66934967,-2.538757123,0.31234477,-2.620159149,-2.538550757,0.429684136,30.4,35.29801784,38.06205735,36.02195224,35.4157194,35.17722321,37.56972122,35.89000893,35.3902359,35.12999344,0.971904231,-0.610639655
5671,,,e,32,Sde_David,1511,55,172283.0024,608557.1126,36.8365716,34.12010574,34.609799,44.65885925,41.64518604,2.156228686,2.47294968,10.53875351,36.13959503,1.436321696,4.748464776,2.443340302,1.651448295,36.65412884,37.01901437,1897.552876,6965.194805,-2.229278564,-2.211548476,0.316720994,-2.180088043,-2.21134211,0.434060359,30.4,35.00424994,37.38469167,35.90087176,36.15843182,35.8539723,36.8095665,35.58504677,35.71492195,35.77500916,0.890972087,-0.529707512
5672,,,e,32,Sde_David,1512,56,172282.851,608560.7224,36.42216353,33.26023865,34.09017792,45.45615768,41.88455257,2.210874244,2.47294968,12.19591904,35.8403244,1.887367529,6.716838686,1.750967979,1.524152316,36.32239935,36.52192772,1850.543674,6963.223928,-1.930007935,-1.797140405,0.262075436,-1.880817413,-1.796934038,0.379414802,30.4,34.68826334,36.43595349,37.0501366,35.74277692,35.41538024,35.79997826,36.2601757,35.77025223,35.43916321,0.803918762,-0.442654187
5673,,,e,32,Sde_David,1513,57,172282.4365,608565.8632,35.81992201,32.66012192,33.08624268,45.47446442,40.62783585,2.312069645,2.47294968,12.8143425,35.45526886,1.467808536,5.529251082,2.490337372,1.683805646,35.70633336,35.93351066,1783.598494,6957.825596,-1.544952393,-1.194898886,0.160880035,-1.495761871,-1.19469252,0.278219401,30.4,33.70708546,35.65876472,35.68540964,35.50219279,35.96862138,35.33155251,35.06977844,35.5898304,35.53494453,0.533607303,-0.172342728
5674,,,e,32,Sde_David,1514,58,172282.1622,608569.1468,35.25142049,32.65024948,33.03006344,45.28762817,40.45717163,2.286637777,2.47294968,12.63737869,34.56048203,1.807728627,6.551167717,2.421591759,1.662406418,35.09361495,35.40922602,1740.838072,6954.253399,-0.650165558,-0.62639736,0.186311903,-0.600975037,-0.626190993,0.303651269,30.4,33.39396589,35.79896427,34.24556485,33.64193214,33.87705268,35.30988503,34.14045715,33.62509346,33.8898468,0.447343834,-0.086079258
5675,,,e,32,Sde_David,1515,59,172282.0012,608573.3038,35.8592175,33.03030777,33.81004581,45.45186234,41.02683258,2.179121527,2.47294968,12.42155457,35.17990494,1.988776033,7.108565259,1.925237656,1.525397319,35.77335987,35.94507513,1686.703674,6952.157449,-1.26958847,-1.234194372,0.293828153,-1.220397949,-1.233988006,0.411167519,30.4,34.19033014,35.9202316,35.98478972,34.81689616,34.16750175,35.42496109,35.2999115,34.76008415,34.22019577,0.66673971,-0.305475135
5676,,,e,32,Sde_David,1516,60,172286.0751,608579.3418,36.58236171,33.33016968,33.81993275,45.45238495,40.76678143,2.227245211,2.47294968,12.12221527,36.49985504,1.052345218,4.612486572,3.019536018,1.692818664,36.43987286,36.72485055,1608.073326,7005.209352,-2.589538574,-1.957338579,0.245704469,-2.540348053,-1.957132213,0.363043835,30.4,34.3007977,36.77049467,36.16063907,35.59867869,35.88761653,36.83982658,36.37505531,35.84999275,36.02955627,0.69717318,-0.335908605
5677,,,e,32,Sde_David,1517,61,172285.9382,608584.1417,36.57262431,34.01019287,34.34001617,45.39020538,41.24430161,2.168278363,2.47294968,11.38001251,36.05507278,1.616007091,5.764290696,2.289402008,1.580023321,36.40077917,36.74446946,1545.566775,7003.42671,-2.144756317,-1.947601185,0.304671317,-2.095565796,-1.947394819,0.422010683,30.4,34.71025309,37.35239743,35.56118472,35.22669015,34.96484268,36.73978996,35.56490135,34.76972961,34.89477539,0.809976869,-0.448712294
5678,,,e,32,Sde_David,1518,62,172285.8157,608586.1087,36.91684313,34.41014481,34.91375809,45.24205399,41.08134155,1.918024578,2.47294968,10.83190918,36.35026741,1.612109229,5.790634087,1.979488373,1.424834275,36.74446123,37.08922503,1519.951883,7001.830544,-2.439950943,-2.29182,0.554925102,-2.390760422,-2.291613634,0.672264468,30.4,35.31823803,37.71638056,35.98663538,35.60427336,35.48298749,37.09994698,35.87018204,35.68017197,35.5347805,0.977474831,-0.616210256
5679,,,e,32,Sde_David,1519,63,172285.5713,608588.3965,35.32822226,31.50039291,32.1102766,45.43233871,41.47434711,2.707407845,2.47294968,13.9319458,34.55948257,1.483198055,5.257826855,2.809632301,2.019632175,35.14940156,35.50704296,1490.159683,6998.647792,-0.649166107,-0.703199135,-0.234458164,-0.599975586,-0.702992769,-0.117118799,30.4,33.01330745,36.05040415,34.20155962,33.91456331,33.55300682,35.96999359,34.17975998,33.89510536,33.5398407,0.342473617,0.018790958
5680,,,e,33,Sde_David,1520,1,172286.5143,608278.1167,34.9637914,32.30021286,32.9100914,45.47251129,40.02066612,2.179765549,2.47294968,13.17229843,34.40488052,2.15453165,8.251857512,1.772787094,1.47194393,34.88847436,35.03910845,5530.76646,7010.928571,-0.494564056,-0.338768276,0.293184132,-0.564605713,-0.302265278,0.470385941,30.4,33.28764534,35.0642647,35.09488547,33.97400237,33.18165347,34.64988327,34.43958664,33.97998047,33.13004684,0.418052853,0.048172898
5681,,,e,33,Sde_David,1521,2,172286.4184,608283.7452,34.79323893,31.99034119,32.7008316,45.48426437,40.0590065,2.298063571,2.47294968,13.49392319,34.13034821,2.227262614,8.495485206,1.869736671,1.561460489,34.69739742,34.88908045,5457.468566,7009.679783,-0.220031738,-0.168215804,0.174886109,-0.290073395,-0.131712806,0.352087919,30.4,33.09685459,34.98516322,34.50781425,34.06659627,34.23987052,34.04955292,34.23044968,34.06010628,34.14020729,0.365490594,0.100735157
5682,,,e,33,Sde_David,1522,3,172290.5554,608285.4406,35.38710027,32.6002121,33.20511818,45.44810867,40.4023056,2.266242679,2.47294968,12.84789658,34.72011566,1.95494438,7.142042137,1.99420929,1.597513029,35.31021578,35.46398475,5435.390419,7063.553593,-0.809799194,-0.762077138,0.206707001,-0.879840851,-0.725574141,0.38390881,30.4,33.61928237,36.02771434,35.75472469,34.40165103,34.18380173,35.14970779,35.26953697,34.44964409,34.10961151,0.509417826,-0.043192075
5683,,,e,33,Sde_David,1523,4,172290.0299,608294.8261,34.4834045,32.00006866,32.57978783,45.4435997,40.28772793,2.416985519,2.47294968,13.44353104,33.64002609,2.283943259,8.232520154,1.74765873,1.654258088,34.41985408,34.54695491,5313.168196,7056.71002,0.270290375,0.141618628,0.055964161,0.200248718,0.178121626,0.23316597,30.4,32.85117718,34.90647951,34.9528529,34.25699602,32.9987298,33.97995377,33.95480919,33.47984695,33.00005341,0.297807231,0.16841852
5684,,,e,33,Sde_David,1524,5,172289.3693,608304.0558,33.93503882,31.51066208,32.0899992,45.47332001,39.33831024,2.333396213,2.47294968,13.96265793,33.20953369,2.443387657,9.38834704,1.692311287,1.550139727,33.85185329,34.01822434,5192.975537,7048.107438,0.700782776,0.689984311,0.139553468,0.630741119,0.726487309,0.316755277,30.4,32.33302748,34.08199749,34.23023124,32.74437202,32.11501237,33.37948418,33.37941742,32.50983429,32.10006714,0.155058599,0.311167152
5685,,,e,33,Sde_David,1525,6,172289.3165,608308.7058,34.50930229,31.76017189,32.22979927,45.32369995,40.21120415,2.414227313,2.47294968,13.56352806,33.88967896,2.318080018,8.804938166,1.609924316,1.572694613,34.39106564,34.62753893,5132.420199,7047.4202,0.020637512,0.115720842,0.058722368,-0.049404144,0.152223839,0.235924177,30.4,32.75694852,34.69630467,33.71822922,33.54506578,33.67667306,34.01990509,33.70056534,33.55512238,33.73994446,0.271847528,0.194378223
5686,,,e,33,Sde_David,1526,7,172288.7451,608315.4933,34.27614382,31.4003334,32.0301178,45.47471237,39.25637054,2.271724615,2.47294968,14.07437897,33.62160492,2.255475357,8.931830431,1.879770279,1.542188512,34.21502198,34.33726567,5044.031079,7039.978904,0.288711548,0.348879305,0.201225066,0.218669891,0.385382303,0.378426875,30.4,32.58917833,34.67765212,34.37694579,34.73512937,34.23850126,33.85059357,33.61987877,34.00003815,33.98992157,0.225627361,0.24059839
5687,,,e,33,Sde_David,1527,8,172288.2538,608321.9728,34.55799835,32.17037582,32.59017792,45.01783371,39.16416397,2.187019511,2.47294968,12.84745789,33.77024078,1.920265632,7.238230083,2.400672913,1.613896991,34.40640844,34.70958826,4959.650873,7033.581047,0.140075684,0.067024779,0.285930169,0.070034027,0.103527777,0.463131978,30.4,32.84571857,34.33774252,33.64939971,33.18404142,33.43685504,33.87966919,33.22980881,32.9503746,33.44489098,0.296303401,0.16992235
5688,,,e,33,Sde_David,1528,9,172288.1471,608324.9524,34.31770279,31.6302166,32.10003357,45.43105316,40.22973633,2.607039329,2.47294968,13.80083656,33.28986359,1.871192886,6.36293477,2.619916916,1.922069684,34.19469623,34.44070936,4920.850116,7032.191551,0.620452881,0.307320333,-0.134089648,0.550411224,0.34382333,0.043112161,30.4,32.36895375,34.8893152,33.59277266,33.2858289,33.28036327,33.44493103,33.16989517,32.5900631,32.64553833,0.164956174,0.301269577
5689,,,e,33,Sde_David,1529,10,172287.7234,608329.9012,34.63010421,32.13020706,32.36047745,45.46841812,40.64726257,2.52010097,2.47294968,13.33821106,33.75975037,2.001362011,6.979222756,2.139960289,1.778364947,34.53746182,34.72274661,4856.404218,7026.673814,0.150566101,-0.005081085,-0.04715129,0.080524445,0.031421912,0.130050519,30.4,32.75414245,34.87068325,34.73100718,33.4450837,32.71634368,33.87467003,34.20504951,33.42972183,32.60997391,0.271074464,0.195151287
5690,,,e,33,Sde_David,1530,11,172287.3745,608337.1927,34.21616999,31.83013535,32.27994003,45.43411255,39.75867844,2.342141984,2.47294968,13.6039772,33.42956543,2.395824582,9.034402486,1.61975193,1.559051119,34.14168809,34.29065189,4761.451197,7022.131018,0.480751038,0.408853139,0.130807696,0.410709381,0.445356136,0.308009506,30.4,32.62436761,34.46712124,34.23431401,33.23980688,33.14156515,33.65016556,33.29025459,32.99985313,33.21027565,0.2353219,0.230903851
5691,,,e,33,Sde_David,1531,12,172286.8988,608343.3776,35.05428952,32.34017181,32.77010536,45.47820282,41.68937111,2.757417747,2.47294968,13.13803101,34.10002136,1.896569638,6.127602543,2.339260101,1.98448634,34.93586274,35.1727163,4680.908393,7015.936211,-0.189704895,-0.429266391,-0.284468067,-0.259746552,-0.392763393,-0.107266258,30.4,33.03479276,35.85485017,34.27544826,33.35423476,32.92102204,34.49047089,34.04464531,33.15484619,32.95995331,0.348392751,0.117833
5692,,,e,33,Sde_David,1532,13,172286.6034,608348.9122,34.4712142,32.16028214,32.54009819,45.43262863,39.98949432,2.395815522,2.47294968,13.2723465,33.63005638,2.26309806,8.291426812,1.784936905,1.647536402,34.38146757,34.56096082,4608.833942,7012.089416,0.280260086,0.15380893,0.077134158,0.21021843,0.190311928,0.254335968,30.4,32.81796177,34.76450875,34.23576457,33.46173683,32.92105831,33.81080246,33.57006836,33.40027618,32.86008835,0.288656488,0.177569263
5693,,,e,33,Sde_David,1533,14,172290.4579,608360.8453,34.0160678,31.96055603,32.27994366,45.4783287,40.30397758,2.474403299,2.47294968,13.51777267,33.19001007,2.573566023,9.543246795,1.289654732,1.595578083,33.90969384,34.12244176,4453.435368,7062.283998,0.720306396,0.608955326,-0.001453619,0.65026474,0.645458324,0.17574819,30.4,32.50415858,34.55412667,33.2074114,32.97280409,33.09460581,33.35033035,32.94031334,32.74991608,32.99993134,0.202204685,0.264021066
5694,,,e,33,Sde_David,1534,15,172290.0056,608364.2182,34.30690723,31.7701931,32.56417236,44.96479416,39.75187531,2.33418032,2.47294968,13.19460106,33.35002899,2.388815865,8.747522727,1.499706268,1.587616027,34.16306622,34.45074824,4409.512821,7056.394477,0.560287476,0.318115893,0.13876936,0.490245819,0.354618891,0.315971169,30.4,32.85952377,34.71493232,33.25143208,33.19559982,33.06828418,33.83006287,33.16003418,33.16996384,33.0650444,0.30010669,0.166119061
5695,,,e,33,Sde_David,1535,16,172289.8366,608368.5405,34.3386252,32.04017639,32.50007019,45.47527695,40.64760742,2.512303607,2.47294968,13.43510056,33.33983994,2.296255966,7.976200639,1.61997509,1.72429094,34.24571211,34.43153828,4353.225187,7054.192814,0.570476532,0.286397931,-0.039353927,0.500434875,0.322900928,0.137847882,30.4,32.75220998,34.48902469,34.43138462,33.08433662,33.01539428,33.48009491,33.53023148,33.06017685,32.99989319,0.270542076,0.195683675
5696,,,e,33,Sde_David,1536,17,172289.6713,608372.4995,33.97641767,31.84020996,32.2664629,45.45343781,39.82793713,2.35474713,2.47294968,13.61322784,33.14982224,2.552478032,9.741545524,1.467412949,1.546575758,33.8112275,34.14160783,4301.669221,7052.040868,0.760494232,0.648605461,0.11820255,0.690452576,0.685108459,0.295404359,30.4,32.49832618,33.59648516,33.02105488,32.65739634,32.29992336,33.22980499,32.93988419,32.65979004,32.28980255,0.200597877,0.265627874
5697,,,e,33,Sde_David,1537,18,172289.4982,608375.517,33.96509734,32.02016068,32.27993851,45.42661285,40.12340088,2.536248579,2.47294968,13.40645218,32.94979286,2.390949882,8.331511191,1.381099701,1.72035932,33.85181577,34.07837891,4262.374481,7049.785788,0.960523605,0.659925787,-0.063298899,0.890481949,0.696428785,0.11390291,30.4,32.459932,34.33865309,33.60095087,32.83047306,32.74998956,33.0501442,33.02972412,32.79021835,32.71995163,0.190020398,0.276205353
5698,,,e,33,Sde_David,1538,19,172289.1964,608381.6237,34.02222857,31.27023125,31.9680481,45.49491882,40.54000549,2.609830758,2.47294968,14.22468758,33.14001274,2.286423479,8.020144155,1.569976807,1.751609015,33.93884895,34.10560819,4182.849442,7045.856081,0.770303726,0.602794554,-0.136881078,0.70026207,0.639297552,0.040320731,30.4,32.29224885,33.99788235,34.6226007,33.28565971,32.92790318,32.8497715,33.54030991,33.20987701,32.7649765,0.143824212,0.322401539
5699,,,e,33,Sde_David,1539,20,172288.6914,608388.2424,33.25651255,30.98052597,31.29001675,45.39385986,39.46796227,2.583648901,2.47294968,14.41333389,32.32002449,2.397104521,8.773832831,1.655286789,1.750423729,33.15248557,33.36053953,4096.657673,7039.279511,1.590291977,1.368510577,-0.110699221,1.52025032,1.405013575,0.066502589,30.4,31.59845299,33.76322492,32.99962759,31.89962816,31.39684223,32.54034042,32.31984329,31.7997551,31.30992889,-0.047314393,0.513540144
5700,,,e,33,Sde_David,1540,21,172288.3953,608393.3285,33.48562606,31.16045761,31.76368065,45.38248825,38.77795734,2.325580969,2.47294968,14.22203064,32.76010895,2.753695105,11.05709156,1.360080719,1.457387837,33.39286647,33.57838566,4030.424493,7035.423666,1.15020752,1.139397064,0.147368712,1.080165863,1.175900062,0.324570521,30.4,32.02485257,33.92134549,33.29791017,32.46796651,32.25153477,32.95008659,32.88005829,32.43054962,32.19499397,0.070157366,0.396068385
5701,,,e,33,Sde_David,1541,22,172288.0889,608399.0335,33.62189327,30.84018135,31.49413528,45.29727554,39.95860291,2.635831672,2.47294968,14.45709419,32.60979652,2.245373469,7.957653884,1.961803436,1.799652712,33.52904051,33.71474603,3956.131375,7031.434151,1.300519943,1.00312986,-0.162881992,1.230478287,1.039632858,0.014319817,30.4,31.83616521,33.70285214,34.07132142,32.63715634,31.83889866,32.57988739,33.30972672,32.4249382,31.84015656,0.018174585,0.448051166
5702,,,e,33,Sde_David,1542,23,172287.6907,608405.3902,33.34757682,30.90019608,31.39004478,45.41535187,39.3891571,2.559879765,2.47294968,14.51515579,32.42025948,2.402886372,8.982366733,1.849840164,1.70958875,33.25368656,33.44146709,3873.351994,7026.247726,1.490056992,1.277446304,-0.086930085,1.420015335,1.313949302,0.090271724,30.4,31.64248693,33.58336642,33.9208053,32.10091011,31.65537532,32.55956268,32.93972397,31.89498043,31.60009575,-0.03518318,0.501408931
